2024-11-13 09:26:49.705 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-13 14:33:56.877 [RMI TCP Connection(2)-192.168.222.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-11-13 14:34:02.616 [http-nio-8080-exec-1] INFO  cn.edu.xmu.javaee.core.aop.ControllerAspect - doAround: BusinessException， errno = RESOURCE_ID_NOTEXIST
2024-11-13 14:35:41.682 [http-nio-8080-exec-5] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=2621, otherProduct=[Product(id=3431, otherProduct=[], onSaleList=[], skuSn=null, name=海飞丝怡神冰凉型去屑洗发露, originalPrice=84172, weight=5, barcode=6903148045022, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3546, otherProduct=[], onSaleList=[], skuSn=null, name=银桥草莓味酸奶百利包221, originalPrice=13801, weight=20, barcode=6904007601038, unit=袋, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4265, otherProduct=[], onSaleList=[], skuSn=null, name=立白植物洗衣皂, originalPrice=87520, weight=232, barcode=6920174720643, unit=块, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4692, otherProduct=[], onSaleList=[], skuSn=null, name=一得阁墨汁, originalPrice=61652, weight=100, barcode=6921512700032, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=1072, price=7955, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=103, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=保宁醋, originalPrice=89550, weight=800, barcode=6914789001049, unit=, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 14:35:54.357 [http-nio-8080-exec-12] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=4028, otherProduct=[Product(id=2108, otherProduct=[], onSaleList=[], skuSn=null, name=120大南德, originalPrice=94047, weight=120, barcode=6904417120778, unit=包, originPlace=河南, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=2480, otherProduct=[], onSaleList=[], skuSn=null, name=素鸡, originalPrice=88750, weight=250, barcode=6928105410118, unit=, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=2603, otherProduct=[], onSaleList=[], skuSn=null, name=龙嫂红烧牛肉米线, originalPrice=45368, weight=100, barcode=6922312033122, unit=, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3269, otherProduct=[], onSaleList=[], skuSn=null, name=台湾烤香肠(4015), originalPrice=93838, weight=16, barcode=6902890219842, unit=袋, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3592, otherProduct=[], onSaleList=[], skuSn=null, name=400黄金搭档学生奶粉, originalPrice=59128, weight=20, barcode=6905032048683, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4077, otherProduct=[], onSaleList=[], skuSn=null, name=百味佳袋鸡精227, originalPrice=86635, weight=40, barcode=6916537330364, unit=袋, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=5457, otherProduct=[], onSaleList=[], skuSn=null, name=13亲亲虾条, originalPrice=54888, weight=830, barcode=6923775925276, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=2479, price=22285, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=50, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=保宁香醋, originalPrice=28610, weight=430, barcode=6914789001285, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 14:36:04.887 [http-nio-8080-exec-8] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=4109, otherProduct=[Product(id=1581, otherProduct=[], onSaleList=[], skuSn=null, name=小当家30（香葱）, originalPrice=86044, weight=30, barcode=6925303713386, unit=包, originPlace=郑州, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4134, otherProduct=[], onSaleList=[], skuSn=null, name=草莓冰乌梅, originalPrice=40562, weight=160, barcode=6918240214498, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4637, otherProduct=[], onSaleList=[], skuSn=null, name=益母草清爽卫生护垫, originalPrice=62353, weight=20, barcode=6921270320015, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=5453, otherProduct=[], onSaleList=[], skuSn=null, name=香歌里紫菜, originalPrice=95562, weight=100, barcode=6923775923470, unit=, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=2560, price=20015, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=29, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=倩芬营养霜, originalPrice=30152, weight=55, barcode=6917694853451, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 14:36:13.844 [http-nio-8080-exec-11] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=5362, otherProduct=[Product(id=1664, otherProduct=[], onSaleList=[], skuSn=null, name=肖家大盘鸡料, originalPrice=94864, weight=40, barcode=6920790980303, unit=袋, originPlace=洛阳, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=1741, otherProduct=[], onSaleList=[], skuSn=null, name=泰禾双色星座杯TH223, originalPrice=58039, weight=1, barcode=6934278802230, unit=杯, originPlace=黄岩, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=1942, otherProduct=[], onSaleList=[], skuSn=null, name=立白全效洗液500, originalPrice=36781, weight=500, barcode=6920174700787, unit=袋, originPlace=广州, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=2169, otherProduct=[], onSaleList=[], skuSn=null, name=伊利牛奶(盒), originalPrice=82660, weight=1610, barcode=6907992400020, unit=盒, originPlace=内蒙, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4642, otherProduct=[], onSaleList=[], skuSn=null, name=雅客香草薄荷糖, originalPrice=87758, weight=20, barcode=6921292711693, unit=盒, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4920, otherProduct=[], onSaleList=[], skuSn=null, name=有友豆干, originalPrice=63994, weight=90, barcode=6922145800083, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=5358, otherProduct=[], onSaleList=[], skuSn=null, name=100%心意, originalPrice=5764, weight=4, barcode=6923555228504, unit=, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=3813, price=579, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=14, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=倩雪劲爽清透洁面乳130, originalPrice=1293, weight=130, barcode=6923578713599, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 14:36:25.267 [http-nio-8080-exec-6] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=2064, otherProduct=[Product(id=1728, otherProduct=[], onSaleList=[], skuSn=null, name=莲荟柔顺洗发水, originalPrice=26800, weight=400, barcode=6922448899449, unit=瓶, originPlace=广东, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3060, otherProduct=[], onSaleList=[], skuSn=null, name=夏士莲控油去屑洗发水175, originalPrice=72577, weight=12, barcode=6902088102994, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3332, otherProduct=[], onSaleList=[], skuSn=null, name=玉米风味烤香肠(2000)(4050), originalPrice=45345, weight=6, barcode=6902890224891, unit=支, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4061, otherProduct=[], onSaleList=[], skuSn=null, name=606#彩色型牙刷, originalPrice=2573, weight=300, barcode=6916079856063, unit=支, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4346, otherProduct=[], onSaleList=[], skuSn=null, name=118金装131思圆面, originalPrice=48353, weight=24, barcode=6920450342553, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4928, otherProduct=[], onSaleList=[], skuSn=null, name=奥妙洗衣粉, originalPrice=82618, weight=560, barcode=6922190600775, unit=袋, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=515, price=8769, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=106, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=倩雪泡沫洗颜膏, originalPrice=66001, weight=130, barcode=6923578716033, unit=支, originPlace=广州, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 14:49:10.488 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-13 14:49:10.528 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - Starting ProductDemoAOPApplication using Java 17.0.12 with PID 33784 (D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp5\7.SpringAOP\productdemoaop\target\classes started by X-BELIEVER in D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp5\7.SpringAOP)
2024-11-13 14:49:10.529 [main] DEBUG c.e.x.j.productdemoaop.ProductDemoAOPApplication - Running with Spring Boot v3.3.4, Spring v6.1.13
2024-11-13 14:49:10.530 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-13 14:49:11.284 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-13 14:49:11.324 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 35 ms. Found 2 JPA repository interfaces.
2024-11-13 14:49:11.811 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-13 14:49:11.813 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2024-11-13 14:49:11.813 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2024-11-13 14:49:11.816 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2024-11-13 14:49:11.821 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-13 14:49:11.823 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-11-13 14:49:11.824 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2024-11-13 14:49:11.862 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-13 14:49:11.862 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1280 ms
2024-11-13 14:49:12.187 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2024-11-13 14:49:12.938 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-13 14:49:12.972 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2024-11-13 14:49:12.997 [main] INFO  o.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-11-13 14:49:13.190 [main] INFO  o.s.o.j.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-13 14:49:13.872 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-11-13 14:49:13.874 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-13 14:49:14.101 [main] INFO  o.s.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-13 14:49:14.408 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-11-13 14:49:15.001 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 14 endpoints beneath base path '/actuator'
2024-11-13 14:49:15.050 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-11-13 14:49:15.067 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-11-13 14:49:15.077 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - Started ProductDemoAOPApplication in 4.898 seconds (process running for 5.576)
2024-11-13 14:49:15.310 [RMI TCP Connection(3)-192.168.222.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-13 14:49:15.310 [RMI TCP Connection(3)-192.168.222.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-13 14:49:15.312 [RMI TCP Connection(3)-192.168.222.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-11-13 14:49:19.700 [http-nio-8080-exec-1] DEBUG cn.edu.xmu.javaee.productdemoaop.dao.ProductDao - findProductByName_jpa: productList = [Product(id=2064, otherProduct=[Product(id=1728, otherProduct=[], onSaleList=[], skuSn=null, name=莲荟柔顺洗发水, originalPrice=26800, weight=400, barcode=6922448899449, unit=瓶, originPlace=广东, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3060, otherProduct=[], onSaleList=[], skuSn=null, name=夏士莲控油去屑洗发水175, originalPrice=72577, weight=12, barcode=6902088102994, unit=瓶, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=3332, otherProduct=[], onSaleList=[], skuSn=null, name=玉米风味烤香肠(2000)(4050), originalPrice=45345, weight=6, barcode=6902890224891, unit=支, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4061, otherProduct=[], onSaleList=[], skuSn=null, name=606#彩色型牙刷, originalPrice=2573, weight=300, barcode=6916079856063, unit=支, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4346, otherProduct=[], onSaleList=[], skuSn=null, name=118金装131思圆面, originalPrice=48353, weight=24, barcode=6920450342553, unit=包, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null), Product(id=4928, otherProduct=[], onSaleList=[], skuSn=null, name=奥妙洗衣粉, originalPrice=82618, weight=560, barcode=6922190600775, unit=袋, originPlace=, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)], onSaleList=[OnSale(id=515, price=8769, beginTime=2021-11-11T14:38:20, endTime=2027-02-19T14:38:20, quantity=106, maxQuantity=50, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T14:38:20, gmtModified=null)], skuSn=null, name=倩雪泡沫洗颜膏, originalPrice=66001, weight=130, barcode=6923578716033, unit=支, originPlace=广州, commissionRatio=null, freeThreshold=-1, status=0, creator=User(id=1, name=admin), modifier=User(id=null, name=null), gmtCreate=2021-11-11T13:12:48, gmtModified=null)]
2024-11-13 15:34:47.179 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-13 15:34:47.302 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - Starting ProductDemoAOPApplication using Java 17.0.12 with PID 47088 (D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp5\7.SpringAOP\productdemoaop\target\classes started by X-BELIEVER in D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp5\7.SpringAOP)
2024-11-13 15:34:47.303 [main] DEBUG c.e.x.j.productdemoaop.ProductDemoAOPApplication - Running with Spring Boot v3.3.4, Spring v6.1.13
2024-11-13 15:34:47.314 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-13 15:34:48.259 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-13 15:34:48.306 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 42 ms. Found 2 JPA repository interfaces.
2024-11-13 15:34:49.064 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-13 15:34:49.068 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2024-11-13 15:34:49.068 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2024-11-13 15:34:49.081 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2024-11-13 15:34:49.087 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-13 15:34:49.090 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-11-13 15:34:49.090 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2024-11-13 15:34:49.138 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-13 15:34:49.139 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1653 ms
2024-11-13 15:34:49.467 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2024-11-13 15:34:50.210 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-13 15:34:50.260 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2024-11-13 15:34:50.288 [main] INFO  o.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-11-13 15:34:50.534 [main] INFO  o.s.o.j.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-13 15:34:51.308 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-11-13 15:34:51.310 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-13 15:34:51.558 [main] INFO  o.s.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-13 15:34:51.858 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-11-13 15:34:52.420 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 14 endpoints beneath base path '/actuator'
2024-11-13 15:34:52.459 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-11-13 15:34:52.479 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-11-13 15:34:52.496 [main] INFO  c.e.x.j.productdemoaop.ProductDemoAOPApplication - Started ProductDemoAOPApplication in 5.804 seconds (process running for 6.618)
2024-11-13 15:34:52.535 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-13 15:34:52.535 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-13 15:34:52.536 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
